Date,Sales Revenue (USD),Model,Engine Type,Color,Customer Region,Dealer Name,Units Sold,Discount (%),Customer Rating
2023-11-30,83896.42948676739,3 Series,Petrol,Blue,Alexandria,BMW Aswan,2,12.99672134243603,4.212517482505873
2023-04-30,37573.38412873776,X1,Petrol,Black,Cairo,BMW Luxor,5,1.588087564401976,4.715608159041857
2023-05-31,58980.987032005156,X5,Petrol,Grey,Giza,BMW Alex,2,12.213247809750742,4.391606408461337
2023-03-31,91693.55133911094,X5,Diesel,Black,Alexandria,BMW Luxor,12,11.845537506492967,4.861183291222303
2023-07-31,68634.73483939699,X3,Diesel,Grey,Aswan,BMW Alex,10,4.532645260304793,4.513383568995672
2023-01-31,71265.28949173937,5 Series,Hybrid,White,Alexandria,BMW Alex,6,9.563449172604958,4.532689504202795
2023-04-30,94801.20070743031,3 Series,Petrol,White,Aswan,BMW Giza,12,3.152611326308106,4.1938942237507
2023-12-31,34116.54716010127,X1,Petrol,White,Luxor,BMW Cairo,9,0.6455389136068257,4.2739238073516574
2023-01-31,50340.040206058155,5 Series,Diesel,Blue,Aswan,BMW Cairo,8,8.057513409383537,3.744723772472036
2023-06-30,31435.104503227933,X5,Diesel,Grey,Giza,BMW Luxor,4,13.574775529845043,3.0848788551073563
2023-07-31,21463.90532182613,5 Series,Hybrid,Blue,Luxor,BMW Giza,6,8.247841725853709,3.0195392084729376
2023-07-31,56793.78328651445,X3,Diesel,Blue,Cairo,BMW Aswan,7,12.219520023037663,4.815076199541501
2023-12-31,46465.18731184691,X5,Electric,White,Alexandria,BMW Cairo,12,1.5116619167120315,4.894302474812218
2023-11-30,64854.5444028749,3 Series,Hybrid,Grey,Cairo,BMW Aswan,6,14.136501235051897,3.195903046424135
2023-09-30,68008.7734662107,5 Series,Petrol,Grey,Alexandria,BMW Cairo,3,7.431605830302499,3.3948641341683983
2023-01-31,74460.47472909026,X1,Diesel,Black,Aswan,BMW Cairo,13,6.496420880016319,3.2455825772661626
2023-02-28,44064.26154748177,5 Series,Diesel,Grey,Aswan,BMW Giza,7,11.037864022212267,3.524524198897837
2023-06-30,29040.600667813356,3 Series,Diesel,White,Aswan,BMW Giza,8,3.149513571801965,3.257892700095316
2023-02-28,67514.55326628915,X1,Diesel,White,Cairo,BMW Cairo,1,9.45681786200549,4.15468577699064
2023-08-31,59267.683690660095,X3,Hybrid,Blue,Luxor,BMW Cairo,5,10.615622419184781,4.636163347479555
2023-01-31,78788.85530403533,X3,Petrol,Black,Aswan,BMW Luxor,12,5.724249126947317,3.3405916724303157
2023-09-30,99277.51766183601,3 Series,Diesel,Grey,Cairo,BMW Giza,2,12.930673903716961,3.3313927092042688
2023-07-31,57765.01924346207,X3,Hybrid,Grey,Cairo,BMW Alex,12,6.158744748075428,4.8009228854169015
2023-09-30,32454.564781845398,3 Series,Diesel,Red,Aswan,BMW Alex,10,0.7947311148333769,4.1064050856152186
2023-02-28,47526.07157779863,X5,Electric,Grey,Alexandria,BMW Aswan,6,14.495540543973114,3.4301071511548895
2023-11-30,94693.68380939703,X3,Diesel,Blue,Giza,BMW Luxor,4,0.07785908792247498,4.148033971914253
2023-04-30,39868.52109494877,X1,Diesel,Grey,Aswan,BMW Alex,9,10.911151554575296,3.9320481577636333
2023-06-30,68584.89130161764,X3,Hybrid,White,Aswan,BMW Giza,4,4.89042458403863,4.469080180425928
2023-09-30,49201.049694797024,X1,Electric,Grey,Giza,BMW Cairo,3,8.31651335064167,3.4756063006252242
2023-03-31,91766.23606644632,X5,Electric,Blue,Aswan,BMW Aswan,7,3.231119692773353,4.283829618924443
2023-01-31,93215.00867790882,X5,Hybrid,Red,Aswan,BMW Luxor,13,8.283232676708085,4.285026410156698
2023-04-30,44540.079960454415,X3,Hybrid,Grey,Alexandria,BMW Cairo,1,9.33090225930995,3.3119390686098216
2023-11-30,76643.87578834727,X5,Diesel,Grey,Aswan,BMW Cairo,10,5.384569273865074,3.193972290738637
2023-10-31,62295.567846746744,X3,Hybrid,Red,Aswan,BMW Aswan,4,11.217314681021028,3.1222670832311916
2023-04-30,37784.282837683524,X3,Electric,White,Giza,BMW Giza,14,2.2359545944634247,3.8458911590721767
2023-09-30,29350.50709614159,X1,Petrol,Grey,Aswan,BMW Aswan,4,3.0452050742770274,4.09241823769778
2023-08-31,75515.74278084008,X5,Diesel,Blue,Giza,BMW Giza,11,11.89637503954465,3.041986438356313
2023-04-30,79260.22952456708,X1,Diesel,Blue,Cairo,BMW Aswan,4,0.46525262988760974,3.3026847155967562
2023-12-31,29992.280841261563,5 Series,Diesel,Black,Aswan,BMW Aswan,4,13.943866471537262,4.010769622153749
2023-03-31,72844.32700108601,5 Series,Petrol,Black,Giza,BMW Aswan,7,2.843645783519756,3.1694646351298292
2023-11-30,87922.4258506227,X1,Hybrid,Grey,Alexandria,BMW Alex,14,4.392798801467496,3.638950033456196
2023-09-30,92086.54712174118,X3,Petrol,Blue,Giza,BMW Alex,8,14.975963030135947,3.000076433561996
2023-01-31,91104.60463446451,X1,Hybrid,Blue,Giza,BMW Giza,2,12.650684468078094,4.265657240523021
2023-01-31,67095.51312705282,X3,Diesel,Red,Giza,BMW Giza,7,7.694314463330206,3.0376351866417335
